name,nbar,maxChar,aspectRatio,bandwidth,rotation,orientation
10453_1,14,4,1.5,0.9,0,1
10454_0,20,9,2,0.4,-45,0
10454_1,20,9,0.75,0.6,0,1
10455_0,5,9,0.75,0.5,0,1
10455_1,5,9,0.5,0.8,0,1
10456_0,20,10,1.75,0.4,-45,0
10456_1,20,10,0.75,0.9,0,1
10457_0,9,8,1,0.7,-45,0
10457_1,9,8,1,0.6,-90,0
10458_0,16,7,0.75,0.6,-45,0
10458_1,16,7,0.5,0.6,0,1
10459_0,23,8,1.25,0.7,0,1
10459_1,23,8,1.5,0.6,-45,0
10460_0,11,13,0.5,0.5,-90,0
10460_1,11,13,0.5,0.6,0,1
10461_0,7,7,0.75,0.5,0,0
10461_1,7,7,1.25,0.3,0,1
10462_0,18,5,0.5,0.6,0,1
10462_1,18,5,1.25,0.8,0,1
10463_0,5,10,1,0.4,-90,0
10463_1,5,10,0.5,0.4,0,1
10464_0,19,6,1,0.5,0,1
10464_1,19,6,2,0.6,0,1
10465_0,24,10,1.25,0.7,0,1
10465_1,24,10,1.25,0.4,0,1
10466_0,7,13,0.75,0.9,0,1
10466_1,7,13,1.5,0.4,-45,0
10467_0,6,3,0.75,0.6,0,1
10467_1,6,3,1,1,0,1
10468_0,21,6,1.75,0.6,-45,0
10468_1,21,6,1,0.8,-45,0
10469_0,13,3,1.25,0.5,-90,0
10469_1,13,3,1.25,0.6,0,1
10470_0,8,4,1.75,0.4,-90,0
10470_1,8,4,1.75,0.8,-45,0
10471_0,23,10,0.5,0.6,0,1
10471_1,23,10,1.5,0.9,-90,0
10472_0,21,9,1.5,0.9,-90,0
10472_1,21,9,1,0.7,0,1
10473_0,21,5,0.75,0.5,-90,0
10473_1,21,5,1.75,0.5,-90,0
10474_0,16,3,2,0.7,-45,0
10474_1,16,3,1.75,1,0,0
10475_0,23,7,0.75,0.8,0,1
10475_1,23,7,2,1,0,1
10476_0,18,8,1.25,0.6,0,1
10476_1,18,8,0.5,0.8,0,1
10477_0,11,8,0.75,0.4,-90,0
10477_1,11,8,1.5,0.7,0,1
10478_0,25,14,1.75,0.6,-45,0
10478_1,25,14,1,0.6,0,1
10479_0,25,4,1.75,0.5,0,0
10479_1,25,4,1.25,0.7,0,1
10480_0,6,14,2,0.4,-90,0
10480_1,6,14,1.5,0.5,0,1
10481_0,11,12,1,0.6,-45,0
10481_1,11,12,1.5,0.9,-45,0
10482_0,6,10,2,0.6,-90,0
10482_1,6,10,0.75,0.5,0,1
10483_0,5,10,1.5,0.6,-90,0
10483_1,5,10,1,0.4,-90,0
10484_0,9,11,1.25,0.3,-45,0
10484_1,9,11,0.5,0.9,0,1
10485_0,16,3,1.5,0.6,-45,0
10485_1,16,3,2,0.7,-45,0
10486_0,5,9,1.75,0.5,-45,0
10486_1,5,9,0.75,0.5,0,1
10487_0,19,4,2,0.8,-90,0
10487_1,19,4,1.75,0.9,-45,0
10488_0,20,9,1.75,0.7,0,1
10488_1,20,9,2,0.4,-45,0
10489_0,21,3,1.75,0.5,0,1
10489_1,21,3,0.5,0.7,-90,0
10490_0,6,4,0.5,0.9,-90,0
10490_1,6,4,1.25,0.8,-45,0
10491_0,12,6,0.75,0.3,-90,0
10491_1,12,6,1.5,0.6,-45,0
10492_0,13,12,1.75,0.5,-45,0
10492_1,13,12,1.25,0.7,-90,0
10493_0,20,6,2,0.7,0,1
10493_1,20,6,1.75,0.4,0,1
10494_0,10,3,2,0.7,0,1
10494_1,10,3,1.5,0.8,0,0
10495_0,8,7,1,0.9,0,0
10495_1,8,7,1.25,0.8,0,1
10496_0,15,7,0.5,0.3,0,1
10496_1,15,7,0.75,0.5,-45,0
10497_0,11,14,1.5,0.9,-45,0
10497_1,11,14,1.75,0.6,0,1
10498_0,6,9,1,0.4,0,1
10498_1,6,9,1.5,0.6,-90,0
10499_0,16,14,1.5,0.4,0,1
10499_1,16,14,1,0.7,-45,0
10500_0,20,13,1,0.8,-90,0
10500_1,20,13,1.75,0.6,-45,0
10501_0,24,4,1.75,0.8,-45,0
10501_1,24,4,0.5,0.3,-90,0
10502_0,8,5,0.75,0.5,0,1
10502_1,8,5,0.75,0.7,0,0
10503_0,22,12,0.75,0.3,0,1
10503_1,22,12,1.25,0.7,0,1
10504_0,8,4,1.75,0.8,-45,0
10504_1,8,4,0.5,0.3,0,1
10505_0,15,4,2,0.7,0,1
10505_1,15,4,0.75,0.6,0,1
10506_0,21,6,1.5,0.7,-45,0
10506_1,21,6,1.25,0.8,0,1
10507_0,16,13,1.25,0.5,0,1
10507_1,16,13,1.75,0.6,0,1
10508_0,21,5,1.25,0.8,0,1
10508_1,21,5,1.75,0.5,-90,0
10509_0,5,6,0.75,0.6,0,1
10509_1,5,6,0.75,0.3,0,1
10510_0,11,14,1,0.7,0,1
10510_1,11,14,1.5,0.7,0,1
10511_0,18,13,1.5,0.5,-90,0
10511_1,18,13,0.75,0.5,0,1
10512_0,12,9,1.5,0.6,-45,0
10512_1,12,9,1.5,0.9,0,1
10513_0,19,13,2,0.7,0,1
10513_1,19,13,0.75,0.9,-45,0
10514_0,11,14,2,0.4,-90,0
10514_1,11,14,1.5,0.9,-45,0
10515_0,25,6,1,0.7,0,1
10515_1,25,6,0.75,0.8,-90,0
10516_0,22,10,1.75,0.6,-90,0
10516_1,22,10,1.75,0.8,-90,0
10517_0,12,5,1.5,0.9,0,1
10517_1,12,5,1.25,0.9,0,1
10518_0,10,12,1.25,0.3,0,1
10518_1,10,12,1.75,0.5,0,1
10519_0,16,3,0.75,0.6,0,1
10519_1,16,3,1.5,0.6,-45,0
10520_0,17,5,1.5,0.3,0,0
10520_1,17,5,1,0.6,-45,0
10521_0,13,4,2,0.5,-90,0
10521_1,13,4,1.5,0.9,0,1
10522_0,16,4,1.75,0.7,-90,0
10522_1,16,4,0.75,0.3,0,1
10523_0,20,12,1,0.6,0,1
10523_1,20,12,0.75,0.3,0,1
10524_0,19,6,2,1,0,0
10524_1,19,6,1,0.4,0,1
10525_0,10,3,1,0.7,-90,0
10525_1,10,3,0.5,0.9,0,1
10526_0,12,9,1.5,0.5,-90,0
10526_1,12,9,1.25,0.6,0,1
10527_0,15,3,0.5,0.7,0,1
10527_1,15,3,2,0.3,0,1
10528_0,19,5,0.5,0.7,0,1
10528_1,19,5,0.75,0.8,0,1
10529_0,7,10,0.75,0.3,-45,0
10529_1,7,10,0.75,0.8,0,1
10530_0,9,4,1.75,0.5,-90,0
10530_1,9,4,1.75,0.8,-45,0
10531_0,6,8,2,0.5,-90,0
10531_1,6,8,0.75,0.8,0,1
10532_0,22,12,1.25,0.7,0,1
10532_1,22,12,0.5,0.5,0,1
10533_0,15,7,0.5,0.3,0,1
10533_1,15,7,1.5,0.6,-45,0
10534_0,20,5,0.75,0.9,0,1
10534_1,20,5,1.75,0.9,0,1
10535_0,23,7,2,1,0,1
10535_1,23,7,0.75,0.8,0,1
10536_0,10,8,0.75,0.8,-90,0
10536_1,10,8,2,0.4,-90,0
10537_0,22,4,1,0.6,0,1
10537_1,22,4,1.5,0.7,0,1
10538_0,24,14,0.75,0.8,-45,0
10538_1,24,14,1,0.3,0,1
10539_0,12,8,0.5,0.9,0,1
10539_1,12,8,0.5,0.7,-90,0
10540_0,9,7,2,0.7,-45,0
10540_1,9,7,1,0.4,0,0
10541_0,10,4,2,0.4,-90,0
10541_1,10,4,1.25,0.6,0,1
10542_0,15,7,1.5,0.6,-45,0
10542_1,15,7,0.5,0.3,0,1
10543_0,12,3,2,0.4,0,1
10543_1,12,3,1.5,1,-90,0
10544_0,18,3,1.25,0.5,-90,0
10544_1,18,3,1.5,0.9,-90,0
10545_0,6,9,1.75,0.3,0,1
10545_1,6,9,1.5,0.4,-90,0
10546_0,14,12,0.5,0.6,0,1
10546_1,14,12,0.75,0.7,0,1
10547_0,6,6,1.25,0.3,-45,0
10547_1,6,6,2,0.7,0,1
10548_0,17,5,1.75,0.7,0,0
10548_1,17,5,1.25,0.3,-45,0
10549_0,18,5,1.25,0.9,0,1
10549_1,18,5,1.75,0.6,-45,0
10550_0,25,13,0.75,0.6,0,1
10550_1,25,13,2,0.4,-90,0
10551_0,6,7,2,0.6,-45,0
10551_1,6,7,1.75,0.7,0,1
10552_0,14,12,0.5,0.6,0,1
10552_1,14,12,1.25,0.7,-45,0
10553_0,14,12,0.75,0.7,0,1
10553_1,14,12,1.25,0.7,-45,0
10554_0,25,13,0.75,0.6,0,1
10554_1,25,13,0.5,0.8,0,1
10555_0,17,3,1.25,0.7,-90,0
10555_1,17,3,2,0.9,-45,0
10556_0,14,10,1.75,0.6,0,1
10556_1,14,10,1.5,0.7,-90,0
10557_0,12,11,1.75,0.9,0,1
10557_1,12,11,1.25,0.6,-45,0
10558_0,9,5,1.75,0.5,-45,0
10558_1,9,5,2,0.3,0,1
10559_0,11,7,1.25,0.6,-90,0
10559_1,11,7,1.25,0.7,0,1
10560_0,8,5,0.75,0.7,0,0
10560_1,8,5,1.5,0.4,0,1
10561_0,13,11,0.75,0.8,-90,0
10561_1,13,11,0.75,0.9,0,1
10562_0,14,6,0.75,0.9,-45,0
10562_1,14,6,0.5,0.4,0,1
10563_0,13,4,1.5,0.9,0,1
10563_1,13,4,1.5,0.9,0,1
10564_0,16,5,1.5,0.9,-90,0
10564_1,16,5,0.5,0.4,0,1
10565_0,14,5,1,0.7,-90,0
10565_1,14,5,1,1,0,1
10566_0,14,8,1.5,0.7,0,1
10566_1,14,8,2,0.7,-45,0
10567_0,9,4,1.75,0.8,-45,0
10567_1,9,4,1.75,0.5,-90,0
10568_0,21,5,2,0.9,0,1
10568_1,21,5,0.75,0.5,-90,0
10569_0,24,5,2,0.5,0,0
10569_1,24,5,1.5,0.6,-45,0
10570_0,18,7,0.75,0.9,-45,0
10570_1,18,7,2,0.4,0,0
10571_0,24,14,0.75,0.8,-45,0
10571_1,24,14,2,0.4,0,1
10572_0,17,10,2,0.6,-45,0
10572_1,17,10,1.75,0.5,0,1
10573_0,22,11,0.5,0.7,0,1
10573_1,22,11,1.5,0.9,0,1
10574_0,6,6,1.25,0.3,-45,0
10574_1,6,6,2,0.8,0,1
10575_0,6,5,2,0.5,0,1
10575_1,6,5,0.5,0.8,0,1
10576_0,12,6,1.5,0.7,0,0
10576_1,12,6,1.25,0.8,0,1
10577_0,6,5,0.75,0.3,0,1
10577_1,6,5,1.25,0.7,0,0
10578_0,25,6,0.75,0.8,-90,0
10578_1,25,6,1.25,0.7,0,1
10579_0,25,10,1,0.6,0,1
10579_1,25,10,1.5,0.8,0,1
10580_0,22,11,0.5,0.7,0,1
10580_1,22,11,0.5,0.8,0,1
10581_0,18,5,1.75,0.6,-45,0
10581_1,18,5,1.5,0.8,-45,0
10582_0,17,12,2,0.4,-90,0
10582_1,17,12,1,0.3,0,1
10583_0,25,5,2,0.3,-90,0
10583_1,25,5,0.75,0.5,0,1
10584_0,18,6,1,0.9,0,1
10584_1,18,6,2,0.7,-45,0
10585_0,20,11,1.5,0.6,-90,0
10585_1,20,11,1,0.5,-45,0
10586_0,15,3,0.5,0.6,0,1
10586_1,15,3,2,0.3,0,1
10587_0,5,12,1.5,0.7,0,1
10587_1,5,12,1.5,0.7,0,1
10588_0,7,6,2,0.7,0,1
10588_1,7,6,1.25,0.3,0,1
10589_0,12,11,1.75,0.9,0,1
10589_1,12,11,1,0.6,0,1
10590_0,19,5,0.75,0.8,0,1
10590_1,19,5,0.5,0.7,0,1
10591_0,21,9,1,0.7,0,1
10591_1,21,9,1.5,0.9,-90,0
10592_0,21,12,2,0.6,0,1
10592_1,21,12,1.25,0.5,-45,0
10593_0,8,4,1.75,0.8,-45,0
10593_1,8,4,1.75,0.9,0,1
10594_0,8,11,1.75,1,-90,0
10594_1,8,11,1.25,0.4,-90,0
10595_0,11,9,2,0.4,0,1
10595_1,11,9,1.75,0.5,-90,0
10596_0,11,12,1.5,0.9,-45,0
10596_1,11,12,1,0.6,-45,0
10597_0,6,7,1.75,0.7,0,1
10597_1,6,7,1.25,0.5,-45,0
10598_0,5,9,0.5,0.8,0,1
10598_1,5,9,1.75,0.5,-45,0
10599_0,23,10,0.75,0.9,-90,0
10599_1,23,10,1.5,0.9,-90,0
10600_0,14,13,0.5,0.5,0,1
10600_1,14,13,1.75,0.9,-90,0
10601_0,24,9,1,0.5,0,1
10601_1,24,9,0.75,0.6,-90,0
10602_0,18,5,0.5,0.6,0,1
10602_1,18,5,1.25,0.9,0,1
10603_0,10,12,1.25,0.3,0,1
10603_1,10,12,1,0.8,0,1
10604_0,23,10,0.75,0.9,-90,0
10604_1,23,10,0.5,0.6,0,1
10605_0,23,5,1,0.8,0,1
10605_1,23,5,1.75,0.7,-90,0
10606_0,14,4,1.25,0.8,0,0
10606_1,14,4,1.25,0.9,0,1
10607_0,15,12,0.5,0.8,0,1
10607_1,15,12,2,0.8,0,1
10608_0,6,14,1,0.8,-45,0
10608_1,6,14,2,0.4,-90,0
10609_0,6,10,1.5,0.7,-45,0
10609_1,6,10,0.75,0.5,0,1
10610_0,11,9,2,0.4,0,1
10610_1,11,9,2,0.9,0,0
10611_0,14,6,1.75,0.9,0,0
10611_1,14,6,0.75,0.9,-45,0
10612_0,18,11,1.25,0.7,-45,0
10612_1,18,11,0.5,0.8,0,1
10613_0,21,6,1,0.8,-45,0
10613_1,21,6,1.5,0.7,-45,0
10614_0,14,11,1.75,0.6,0,1
10614_1,14,11,1.5,0.5,-45,0
10615_0,23,4,1.75,0.3,-90,0
10615_1,23,4,1.25,0.8,0,1
10616_0,17,9,1,1,0,1
10616_1,17,9,1.25,0.8,-90,0
10617_0,22,11,0.5,0.8,0,1
10617_1,22,11,0.5,0.7,0,1
10618_0,25,14,2,0.6,-90,0
10618_1,25,14,1.75,0.6,-45,0
10619_0,9,7,2,0.7,-45,0
10619_1,9,7,1,0.4,0,0
10620_0,16,8,1.75,0.6,-45,0
10620_1,16,8,1.75,0.3,0,1
10621_0,22,5,1.25,0.7,-90,0
10621_1,22,5,1.75,0.9,0,1
10622_0,25,10,1.5,0.8,0,1
10622_1,25,10,2,0.9,0,1
10623_0,18,14,1.75,0.9,-90,0
10623_1,18,14,1.75,0.9,0,1
10624_0,13,8,1.25,0.4,-90,0
10624_1,13,8,0.75,0.5,-90,0
10625_0,12,10,0.5,0.4,0,1
10625_1,12,10,0.5,0.6,0,1
10626_0,6,11,0.5,0.3,-90,0
10626_1,6,11,1.25,0.7,0,1
10627_0,22,8,1.5,0.7,-90,0
10627_1,22,8,2,0.5,0,1
10628_0,22,11,1.5,0.9,0,1
10628_1,22,11,0.5,0.8,0,1
10629_0,20,14,1.25,0.6,-90,0
10629_1,20,14,0.5,0.8,-45,0
10630_0,21,13,1,0.7,0,1
10630_1,21,13,1.5,0.4,0,1
10631_0,17,12,1,0.3,0,1
10631_1,17,12,1,0.5,0,1
10632_0,6,9,1.5,0.4,-90,0
10632_1,6,9,1.75,0.3,0,1
10633_0,13,5,1.5,0.5,0,0
10633_1,13,5,1.5,0.5,0,0
10634_0,10,3,1.5,0.8,0,0
10634_1,10,3,1,0.7,-90,0
10635_0,11,14,1.75,0.6,0,1
10635_1,11,14,0.75,0.6,0,1
10636_0,16,3,1.75,1,0,0
10636_1,16,3,1.5,0.6,-45,0
10637_0,21,3,1.75,0.6,0,1
10637_1,21,3,1.25,0.7,0,1
10638_0,25,5,1.75,0.4,-45,0
10638_1,25,5,2,0.3,-90,0
10639_0,23,7,1.75,0.8,-45,0
10639_1,23,7,0.75,0.8,0,1
10640_0,11,13,1.25,0.7,0,1
10640_1,11,13,1.25,0.8,0,1
10641_0,15,12,1.25,0.7,-45,0
10641_1,15,12,1.5,0.6,0,1
10642_0,9,7,1,0.4,0,0
10642_1,9,7,2,0.7,-45,0
10643_0,25,10,2,0.9,0,1
10643_1,25,10,0.5,0.4,0,1
10644_0,9,3,1.5,0.5,0,0
10644_1,9,3,1.5,0.8,0,1
10645_0,21,5,2,0.9,0,1
10645_1,21,5,2,0.8,-90,0
10646_0,13,4,1.5,0.9,0,1
10646_1,13,4,2,0.5,-90,0
10647_0,19,6,2,0.6,-90,0
10647_1,19,6,2,1,0,0
10648_0,22,11,1.75,0.5,-45,0
10648_1,22,11,1.5,0.9,0,1
10649_0,14,12,0.75,0.7,0,1
10649_1,14,12,0.5,0.6,0,1
10650_0,6,11,1.25,0.7,0,1
10650_1,6,11,0.5,0.3,-90,0
10651_0,16,3,0.5,0.7,0,1
10651_1,16,3,1.75,1,0,0
10652_0,6,3,1,1,0,1
10652_1,6,3,1.5,0.7,-90,0
10653_0,14,4,1.25,1,0,1
10653_1,14,4,1.25,0.6,0,0
10654_0,5,7,2,0.7,-45,0
10654_1,5,7,2,0.7,0,1
10655_0,21,4,1,0.4,0,1
10655_1,21,4,2,0.5,-90,0
10656_0,9,11,0.5,0.9,0,1
10656_1,9,11,2,0.7,-45,0
10657_0,9,8,1,0.6,-90,0
10657_1,9,8,1,0.7,-45,0
10658_0,11,14,1,0.7,0,1
10658_1,11,14,2,0.4,-90,0
10659_0,9,11,1.25,0.3,-45,0
10659_1,9,11,1.5,0.9,0,1
10660_0,7,7,1.5,0.7,0,1
10660_1,7,7,0.75,0.9,-45,0
10661_0,15,8,1,0.8,0,1
10661_1,15,8,1.5,0.5,-45,0
10662_0,6,9,1.75,0.3,0,1
10662_1,6,9,1.5,0.6,-90,0
10663_0,19,6,2,0.6,0,1
10663_1,19,6,2,0.6,-90,0
10664_0,25,6,0.75,0.8,-90,0
10664_1,25,6,1,0.7,0,1
10665_0,23,10,1.5,0.9,-90,0
10665_1,23,10,0.75,0.9,-90,0
10666_0,15,13,1.75,0.3,0,1
10666_1,15,13,2,0.4,-45,0
10667_0,25,11,1.75,0.9,0,1
10667_1,25,11,1.75,0.9,0,1
10668_0,7,10,0.75,0.8,0,1
10668_1,7,10,0.75,0.3,-45,0
10669_0,7,13,1.25,0.4,-90,0
10669_1,7,13,1.5,0.4,-45,0
10670_0,18,12,2,0.4,-45,0
10670_1,18,12,1.5,0.4,0,1
10671_0,23,7,0.75,0.8,0,1
10671_1,23,7,1.5,0.5,-90,0
10672_0,7,3,1,0.8,0,1
10672_1,7,3,2,0.6,0,0
10673_0,16,3,0.75,0.6,0,1
10673_1,16,3,0.5,0.7,0,1
10674_0,17,4,1.75,0.9,0,0
10674_1,17,4,1.25,0.4,-45,0
10675_0,24,14,2,0.4,0,1
10675_1,24,14,1,0.3,0,1
10676_0,24,9,1,0.5,0,1
10676_1,24,9,2,0.4,-90,0
10677_0,21,4,1,0.4,0,1
10677_1,21,4,0.75,0.7,0,1
10678_0,7,3,2,0.6,0,0
10678_1,7,3,1,0.8,0,1
10679_0,13,5,2,0.9,-45,0
10679_1,13,5,1.5,0.5,0,0
10680_0,16,7,0.75,0.6,-45,0
10680_1,16,7,0.75,0.9,0,1
10681_0,7,12,2,0.8,-45,0
10681_1,7,12,1,0.6,-45,0
10682_0,16,5,0.5,0.5,0,1
10682_1,16,5,1.5,0.9,-90,0
10683_0,16,10,0.75,0.8,0,1
10683_1,16,10,1.5,0.6,-90,0
10684_0,7,12,1,0.6,-45,0
10684_1,7,12,2,0.8,-45,0
10685_0,5,5,1,0.9,-90,0
10685_1,5,5,0.75,0.5,-90,0
10686_0,24,14,1.5,0.3,-45,0
10686_1,24,14,2,0.4,0,1
10687_0,25,5,0.75,0.5,0,1
10687_1,25,5,1.75,0.4,-45,0
10688_0,15,3,2,0.3,0,1
10688_1,15,3,1.25,0.4,-45,0
10689_0,23,9,1.25,0.6,-45,0
10689_1,23,9,0.5,0.7,-90,0
10690_0,10,7,0.75,0.6,0,1
10690_1,10,7,1.25,0.8,-45,0
10691_0,23,10,0.5,0.6,0,1
10691_1,23,10,1,0.5,-90,0
10692_0,25,11,1,0.9,0,1
10692_1,25,11,1.75,0.9,0,1
10693_0,13,3,1,0.4,0,1
10693_1,13,3,1.25,0.5,-90,0
10694_0,8,5,1.5,0.4,0,1
10694_1,8,5,0.75,0.5,0,1
10695_0,5,8,0.75,0.6,0,0
10695_1,5,8,1.25,0.3,0,0
10696_0,13,14,2,0.5,0,1
10696_1,13,14,2,0.8,0,1
10697_0,16,7,0.75,0.9,0,1
10697_1,16,7,1,0.9,0,1
10698_0,16,10,1.25,0.9,-45,0
10698_1,16,10,1.5,0.6,-90,0
10699_0,22,5,1.75,0.9,0,1
10699_1,22,5,1.25,0.7,-90,0
10700_0,14,4,1.5,0.9,0,1
10700_1,14,4,1.25,0.3,0,1
10701_0,5,12,1.5,0.7,0,1
10701_1,5,12,1,0.6,-45,0
10702_0,11,10,1.75,0.3,-90,0
10702_1,11,10,1.5,0.9,-45,0
10703_0,14,8,2,0.7,-45,0
10703_1,14,8,1.5,0.7,0,1
10704_0,21,5,1.25,0.8,0,1
10704_1,21,5,1.75,0.5,0,1
10705_0,8,5,1.5,0.4,0,1
10705_1,8,5,0.75,0.5,0,1
10706_0,25,14,1.5,0.7,-45,0
10706_1,25,14,1,0.6,0,1
10707_0,11,4,1.5,0.6,-45,0
10707_1,11,4,0.5,0.6,0,1
10708_0,7,3,1,0.8,0,1
10708_1,7,3,1.5,0.3,-90,0
10709_0,13,9,2,0.3,-90,0
10709_1,13,9,2,0.5,0,0
10710_0,8,14,1.5,1,0,1
10710_1,8,14,1,0.9,0,1
10711_0,7,11,1,0.5,-45,0
10711_1,7,11,1.25,0.6,-90,0
10712_0,10,3,1.5,0.8,0,0
10712_1,10,3,2,0.7,0,1
10713_0,19,13,1.75,0.8,-90,0
10713_1,19,13,1.25,0.6,0,1
10714_0,13,8,0.75,0.5,-90,0
10714_1,13,8,1.25,0.4,-90,0
10715_0,22,14,2,0.7,0,1
10715_1,22,14,1.5,0.3,-45,0
10716_0,6,14,1.5,0.5,0,1
10716_1,6,14,1,0.8,-45,0
10717_0,11,13,0.75,0.9,-90,0
10717_1,11,13,1.25,0.7,0,1
10718_0,17,9,1,1,0,1
10718_1,17,9,1.5,0.6,-90,0
10719_0,8,12,1.75,0.5,0,1
10719_1,8,12,1.75,1,0,1
10720_0,15,5,1.75,0.4,-45,0
10720_1,15,5,1,0.5,-45,0
10721_0,20,13,0.75,0.3,-45,0
10721_1,20,13,1.75,0.6,-45,0
10722_0,23,7,1.25,1,0,1
10722_1,23,7,2,1,0,1
10723_0,5,9,1.5,0.3,0,0
10723_1,5,9,0.5,0.8,0,1
10724_0,12,9,1.25,0.6,0,1
10724_1,12,9,1.5,0.5,-90,0
10725_0,15,12,1.5,0.6,0,1
10725_1,15,12,2,0.8,0,1
10726_0,22,12,2,0.8,-90,0
10726_1,22,12,0.75,0.3,0,1
10727_0,15,13,2,0.4,-45,0
10727_1,15,13,1.75,0.3,0,1
10728_0,20,11,1.5,0.6,-90,0
10728_1,20,11,1.25,0.7,0,1
10729_0,7,6,1.25,0.3,0,1
10729_1,7,6,1.75,0.4,0,1
10730_0,13,6,1.5,0.6,-90,0
10730_1,13,6,1,0.6,-90,0
10731_0,7,9,1,0.5,-90,0
10731_1,7,9,0.5,0.3,0,1
10732_0,8,9,1.25,0.9,-90,0
10732_1,8,9,1.5,0.7,-45,0
10733_0,23,13,1,0.9,0,1
10733_1,23,13,1.75,0.8,0,1
10734_0,19,7,1.5,0.4,-45,0
10734_1,19,7,1.25,0.9,-45,0
10735_0,10,12,1,0.8,0,1
10735_1,10,12,1.75,0.5,0,1
10736_0,14,11,1.5,0.5,-45,0
10736_1,14,11,1.75,0.6,0,1
10737_0,11,8,2,0.6,0,1
10737_1,11,8,1.25,0.6,0,1
10738_0,6,3,1,0.5,-90,0
10738_1,6,3,1,1,0,1
10739_0,10,8,1,0.8,-90,0
10739_1,10,8,1,0.9,0,1
10740_0,20,6,1.75,0.4,0,1
10740_1,20,6,1.25,0.8,0,1
10741_0,20,11,1.25,0.7,0,1
10741_1,20,11,1.5,0.6,-90,0
10742_0,23,10,1,0.5,-90,0
10742_1,23,10,0.75,0.9,-90,0
10743_0,21,6,1,0.8,-45,0
10743_1,21,6,1.25,0.8,0,1
10744_0,24,7,0.75,0.9,0,1
10744_1,24,7,0.75,0.8,0,1
10745_0,11,8,0.75,0.4,-90,0
10745_1,11,8,1.25,0.6,0,1
10746_0,8,14,1.5,0.5,0,1
10746_1,8,14,1.5,1,0,1
10747_0,22,4,1.5,0.7,0,1
10747_1,22,4,1,0.6,0,1
10748_0,17,6,0.75,0.8,0,1
10748_1,17,6,1.75,0.6,0,1
10749_0,24,4,1.75,0.9,0,1
10749_1,24,4,1.75,0.8,-45,0
10750_0,18,12,1.5,0.4,0,1
10750_1,18,12,0.75,0.4,-45,0
10751_0,25,11,0.75,0.5,-90,0
10751_1,25,11,1,0.9,0,1
10752_0,14,13,1.5,0.4,0,1
10752_1,14,13,0.5,0.5,0,1
10753_0,18,14,1.75,0.9,0,1
10753_1,18,14,1.75,0.9,-90,0
10754_0,25,10,1.5,0.8,0,1
10754_1,25,10,0.5,0.4,0,1
10755_0,25,14,1,0.6,0,1
10755_1,25,14,1.75,0.6,-45,0
10756_0,19,11,1.25,0.3,0,1
10756_1,19,11,1.5,0.8,0,1
10757_0,12,10,0.5,0.4,0,1
10757_1,12,10,1.25,0.8,0,1
10758_0,12,6,0.75,0.3,-90,0
10758_1,12,6,1.25,0.8,0,1
10759_0,16,13,1.25,0.5,0,1
10759_1,16,13,1.25,0.4,-45,0
10760_0,11,3,1,0.5,0,1
10760_1,11,3,2,0.7,0,1
10761_0,20,5,1.75,0.9,0,1
10761_1,20,5,0.75,0.9,0,1
10762_0,23,7,1.25,1,0,1
10762_1,23,7,1.5,0.5,-90,0
10763_0,14,8,1.5,0.7,0,1
10763_1,14,8,0.5,0.4,0,1
10764_0,19,13,2,0.7,0,1
10764_1,19,13,1.75,0.8,-90,0
10765_0,5,8,1.25,0.3,0,0
10765_1,5,8,1,0.9,-45,0
10766_0,22,8,2,0.5,0,1
10766_1,22,8,1.5,0.7,-90,0
10767_0,24,4,0.5,0.3,-90,0
10767_1,24,4,1.75,0.8,-45,0
10768_0,18,6,2,0.7,-45,0
10768_1,18,6,1,0.9,0,1
10769_0,19,13,1.25,0.6,0,1
10769_1,19,13,0.75,0.9,-45,0
10770_0,20,5,0.75,0.9,0,1
10770_1,20,5,0.5,0.4,0,1
10771_0,25,10,2,0.9,0,1
10771_1,25,10,1.5,0.8,0,1
10772_0,25,5,2,0.3,-90,0
10772_1,25,5,1.75,0.4,-45,0
10773_0,13,5,1.5,0.5,0,0
10773_1,13,5,2,0.9,-45,0
10774_0,18,11,0.5,0.8,0,1
10774_1,18,11,1.25,0.7,-45,0
10775_0,5,7,0.5,0.7,0,1
10775_1,5,7,2,0.7,-45,0
10776_0,21,4,2,0.5,-90,0
10776_1,21,4,0.75,0.7,0,1
10777_0,21,5,0.75,0.5,0,1
10777_1,21,5,1.75,0.5,0,1
10778_0,24,7,1.5,0.7,0,1
10778_1,24,7,0.75,0.9,0,1
10779_0,5,7,2,0.7,0,1
10779_1,5,7,1.5,0.6,0,1
10780_0,10,5,1.25,0.7,0,1
10780_1,10,5,1,0.6,0,1
10781_0,21,5,0.75,0.5,0,1
10781_1,21,5,1.75,0.8,-90,0
10782_0,19,13,0.75,0.9,-45,0
10782_1,19,13,2,0.7,0,1
10783_0,9,3,1.75,0.4,-90,0
10783_1,9,3,2,0.3,0,1
10784_0,9,5,2,0.3,0,1
10784_1,9,5,2,0.3,0,1
10785_0,15,4,1,1,-90,0
10785_1,15,4,1.5,0.5,0,1
10786_0,15,3,2,0.3,0,1
10786_1,15,3,0.5,0.6,0,1
10787_0,20,12,0.75,0.3,0,1
10787_1,20,12,1,0.6,0,1
10788_0,9,3,1.5,0.5,0,0
10788_1,9,3,1.75,0.8,-90,0
10789_0,11,12,1.5,0.9,-45,0
