idx,name,nbar,width,bandwidth
5447,3545_0,18,900,0.7
5448,3546_1,18,500,0.85
5449,3546_0,18,400,0.55
5450,3547_0,18,600,0.55
5451,3547_1,18,900,0.55
5452,3548_1,18,1100,0.7
5453,3548_0,18,1100,0.4
5454,3549_1,18,700,0.7
5455,3549_0,18,800,0.7
5456,3550_0,18,700,0.4
5457,3550_1,18,300,0.1
5458,3551_1,18,500,0.55
5459,3551_0,18,600,0.55
5460,3552_0,18,1000,1
5461,3552_1,18,900,0.7
5462,3553_0,18,1000,0.7
5463,3553_1,18,1000,0.85
5464,3554_0,18,300,0.1
5465,3554_1,18,400,0.85
5466,3555_0,18,800,0.7
5467,3555_1,18,400,0.85
5468,3556_0,18,400,0.55
5469,3556_1,18,600,1
5470,3557_1,18,300,0.55
5471,3557_0,18,800,0.25
5472,3558_1,18,1000,0.7
5473,3558_0,18,400,0.85
5474,3559_1,18,600,0.55
5475,3559_0,18,600,0.25
5476,3560_0,18,500,0.1
5477,3560_1,18,1100,0.4
5478,3561_1,18,800,0.7
5479,3561_0,18,400,0.55
5480,3562_1,18,1000,1
5481,3562_0,18,1000,0.55
5482,3563_0,18,300,0.4
5483,3563_1,18,400,0.55
5484,3564_1,18,700,0.1
5485,3564_0,18,600,0.55
5486,3565_0,18,400,0.85
5487,3565_1,18,800,0.4
5488,3566_0,18,300,0.55
5489,3566_1,18,500,0.85
5490,3567_0,18,900,0.7
5491,3567_1,18,1000,0.7
5492,3568_0,18,700,0.7
5493,3568_1,18,900,0.1
5494,3569_1,18,400,0.55
5495,3569_0,18,800,0.4
5496,3570_0,18,800,1
5497,3570_1,18,500,0.55
5498,3571_0,18,1100,0.55
5499,3571_1,18,700,0.4
5500,3572_0,18,1000,0.85
5501,3572_1,18,400,0.25
5502,3573_1,18,300,0.85
5503,3573_0,18,600,0.85
5504,3574_1,18,300,0.4
5505,3574_0,18,300,0.85
5506,3575_1,18,500,0.4
5507,3575_0,18,400,0.25
5508,3576_0,18,1100,1
5509,3576_1,18,300,0.4
5510,3577_0,18,900,0.55
5511,3577_1,18,800,0.55
5512,3578_1,18,1000,0.55
5513,3578_0,18,900,0.1
5514,3579_1,18,800,0.7
5515,3579_0,18,500,0.4
5516,3580_0,18,500,0.85
5517,3580_1,18,600,0.4
5518,3581_0,18,400,0.85
5519,3581_1,18,900,0.7
5520,3582_0,18,1000,0.7
5521,3582_1,18,800,1
5522,3583_0,18,500,0.55
5523,3583_1,18,400,0.7
5524,3584_1,18,700,0.7
5525,3584_0,18,500,0.55
5526,3585_0,18,300,0.4
5527,3585_1,18,600,0.55
5528,3586_0,18,500,0.85
5529,3586_1,18,600,0.25
5530,3587_1,18,500,1
5531,3587_0,18,600,1
5532,3588_1,18,400,0.55
5533,3588_0,18,600,0.85
5534,3589_1,18,400,0.55
5535,3589_0,18,600,0.4
5536,3590_0,18,800,1
5537,3590_1,18,600,0.85
5538,3591_1,18,800,0.25
5539,3591_0,18,1100,0.7
5540,3592_0,18,500,1
5541,3592_1,18,1100,0.7
5542,3593_0,18,300,0.7
5543,3593_1,18,800,0.7
5544,3594_0,18,800,0.55
5545,3594_1,18,1100,1
5546,3595_1,18,300,0.7
5547,3595_0,18,400,0.7
5548,3596_1,19,600,0.7
5549,3596_0,19,300,0.55
5550,3597_1,19,1100,0.25
5551,3597_0,19,800,1
5552,3598_1,19,1000,0.7
5553,3598_0,19,900,0.85
5554,3599_1,19,400,1
5555,3599_0,19,600,0.7
5556,3600_1,19,400,1
5557,3600_0,19,1000,0.25
5558,3601_1,19,1000,0.25
5559,3601_0,19,400,0.7
5560,3602_1,19,600,0.7
5561,3602_0,19,900,1
5562,3603_1,19,600,0.4
5563,3603_0,19,600,0.1
5564,3604_0,19,600,1
5565,3604_1,19,1000,0.55
5566,3605_0,19,1000,0.55
5567,3605_1,19,600,0.1
5568,3606_1,19,400,0.7
5569,3606_0,19,600,0.4
5570,3607_1,19,900,0.55
5571,3607_0,19,1000,0.85
5572,3608_0,19,300,0.55
5573,3608_1,19,400,0.4
5574,3609_0,19,400,0.85
5575,3609_1,19,300,0.55
5576,3610_1,19,1000,0.4
5577,3610_0,19,600,0.7
5578,3611_1,19,400,0.85
5579,3611_0,19,600,0.4
5580,3612_1,19,300,1
5581,3612_0,19,1100,0.4
5582,3613_0,19,600,0.7
5583,3613_1,19,900,1
5584,3614_1,19,600,0.55
5585,3614_0,19,800,0.7
5586,3615_1,19,700,0.55
5587,3615_0,19,400,0.4
5588,3616_1,19,800,1
5589,3616_0,19,900,0.55
5590,3617_0,19,600,0.55
5591,3617_1,19,800,1
5592,3618_1,19,600,0.1
5593,3618_0,19,300,1
5594,3619_0,19,600,0.7
5595,3619_1,19,600,0.7
5596,3620_1,19,800,0.55
5597,3620_0,19,600,0.1
5598,3621_1,19,900,0.25
5599,3621_0,19,600,0.85
5600,3622_0,19,1000,0.4
5601,3622_1,19,600,0.4
5602,3623_1,19,600,0.55
5603,3623_0,19,400,1
5604,3624_1,19,900,0.85
5605,3624_0,19,1000,0.25
5606,3625_1,19,600,0.4
5607,3625_0,19,900,0.25
5608,3626_1,19,600,1
5609,3626_0,19,700,0.55
5610,3627_0,19,600,1
5611,3627_1,19,1100,0.4
5612,3628_0,19,600,0.4
5613,3628_1,19,300,0.55
5614,3629_1,19,600,0.7
5615,3629_0,19,500,0.85
5616,3630_0,19,800,1
5617,3630_1,19,700,0.55
5618,3631_0,19,400,0.7
5619,3631_1,19,500,1
5620,3632_0,19,1000,0.85
5621,3632_1,19,500,0.85
5622,3633_1,19,600,0.7
5623,3633_0,19,600,0.55
5624,3634_1,19,600,1
5625,3634_0,19,1100,0.4
5626,3635_0,19,800,0.55
5627,3635_1,19,700,0.85
5628,3636_0,19,1000,0.7
5629,3636_1,19,400,0.7
5630,3637_0,19,700,0.55
5631,3637_1,19,1100,0.4
5632,3638_1,19,600,0.85
5633,3638_0,19,500,1
5634,3639_0,19,900,0.55
5635,3639_1,19,800,0.7
5636,3640_1,19,1000,0.25
5637,3640_0,19,700,0.85
5638,3641_0,19,600,0.7
5639,3641_1,19,1000,0.85
5640,3642_0,19,1100,0.25
5641,3642_1,19,900,0.55
5642,3643_0,19,400,1
5643,3643_1,19,1000,0.85
5644,3644_1,20,800,0.4
5645,3644_0,20,900,1
5646,3645_0,20,1100,0.7
5647,3645_1,20,500,0.7
5648,3646_0,20,1100,0.4
5649,3646_1,20,600,0.4
5650,3647_1,20,700,0.7
5651,3647_0,20,1100,0.85
5652,3648_1,20,1100,1
5653,3648_0,20,1000,0.4
5654,3649_0,20,300,0.7
5655,3649_1,20,600,1
5656,3650_0,20,1000,1
5657,3650_1,20,600,0.25
5658,3651_0,20,600,1
5659,3651_1,20,1000,1
5660,3652_0,20,600,1
5661,3652_1,20,1100,0.7
5662,3653_0,20,600,0.85
5663,3653_1,20,700,0.55
5664,3654_1,20,800,0.7
5665,3654_0,20,900,0.7
5666,3655_1,20,900,0.7
5667,3655_0,20,600,0.25
5668,3656_1,20,900,1
5669,3656_0,20,1000,0.4
5670,3657_0,20,1000,0.1
5671,3657_1,20,600,0.55
5672,3658_1,20,1000,0.4
5673,3658_0,20,500,0.7
5674,3659_1,20,700,0.85
5675,3659_0,20,900,0.4
5676,3660_1,20,1100,0.4
5677,3660_0,20,300,0.55
5678,3661_1,20,700,0.55
5679,3661_0,20,900,0.4
5680,3662_0,20,700,0.55
5681,3662_1,20,800,0.25
5682,3663_0,20,600,0.85
5683,3663_1,20,1000,0.1
5684,3664_0,20,600,0.55
5685,3664_1,20,900,0.4
5686,3665_1,20,300,0.55
5687,3665_0,20,600,0.4
5688,3666_0,20,800,0.25
5689,3666_1,20,400,0.25
5690,3667_0,20,700,1
5691,3667_1,20,600,0.85
5692,3668_0,20,700,0.7
5693,3668_1,20,600,1
5694,3669_0,20,1100,0.7
5695,3669_1,20,900,1
5696,3670_1,20,600,0.85
5697,3670_0,20,800,0.4
5698,3671_0,20,700,0.85
5699,3671_1,20,900,0.4
5700,3672_0,20,400,0.25
5701,3672_1,20,1100,0.7
5702,3673_0,20,800,0.4
5703,3673_1,20,1100,0.85
5704,3674_1,20,600,1
5705,3674_0,20,600,0.85
5706,3675_1,20,700,1
5707,3675_0,20,800,0.7
5708,3676_0,20,600,1
5709,3676_1,20,600,0.85
5710,3677_0,20,700,0.55
5711,3677_1,20,800,0.4
5712,3678_0,20,900,1
5713,3678_1,20,1000,0.4
5714,3679_0,20,1100,1
5715,3679_1,20,300,0.7
5716,3680_0,21,1000,1
5717,3680_1,21,400,0.85
5718,3681_0,21,400,0.85
5719,3681_1,21,600,0.7
5720,3682_1,21,600,0.55
5721,3682_0,21,400,1
5722,3683_0,21,400,0.85
5723,3683_1,21,700,0.55
5724,3684_1,21,300,0.7
5725,3684_0,21,500,0.7
5726,3685_1,21,1100,0.55
5727,3685_0,21,700,0.55
5728,3686_1,21,1000,1
5729,3686_0,21,900,0.85
5730,3687_1,21,900,0.85
5731,3687_0,21,600,0.7
5732,3688_0,21,300,0.7
5733,3688_1,21,1100,0.55
5734,3689_0,21,500,0.85
5735,3689_1,21,600,0.7
5736,3690_1,21,400,1
5737,3690_0,21,600,0.55
5738,3691_1,21,700,0.25
5739,3691_0,21,1100,0.55
5740,3692_0,21,800,0.7
5741,3692_1,21,1000,0.7
5742,3693_1,21,800,0.7
5743,3693_0,21,1100,0.55
5744,3694_0,21,800,0.7
5745,3694_1,21,500,0.7
5746,3695_1,21,400,0.85
5747,3695_0,21,500,0.1
5748,3696_1,21,900,0.85
5749,3696_0,21,900,0.4
5750,3697_0,21,400,0.85
5751,3697_1,21,1100,0.25
5752,3698_1,21,900,0.4
5753,3698_0,21,600,0.7
5754,3699_1,21,500,0.85
5755,3699_0,21,900,0.85
5756,3700_1,21,600,0.7
5757,3700_0,21,600,0.7
5758,3701_0,21,700,0.25
5759,3701_1,21,800,0.7
5760,3702_0,21,400,0.85
5761,3702_1,21,400,0.85
5762,3703_1,21,500,0.1
5763,3703_0,21,1100,0.25
5764,3704_1,21,400,0.85
5765,3704_0,21,1000,0.7
5766,3705_1,22,600,1
5767,3705_0,22,1100,0.55
5768,3706_1,22,300,1
5769,3706_0,22,1000,0.25
5770,3707_1,22,300,0.7
5771,3707_0,22,900,0.4
5772,3708_1,22,800,0.7
5773,3708_0,22,300,0.25
5774,3709_1,22,500,0.7
5775,3709_0,22,800,0.85
5776,3710_1,22,300,0.25
5777,3710_0,22,400,0.7
5778,3711_1,22,800,0.85
5779,3711_0,22,800,0.55
5780,3712_0,22,400,0.7
5781,3712_1,22,800,0.55
5782,3713_0,22,500,0.55
5783,3713_1,22,500,0.55
5784,3714_1,22,500,0.7
5785,3714_0,22,1100,0.4
5786,3715_0,22,800,1
5787,3715_1,22,400,1
5788,3716_1,22,1100,0.4
5789,3716_0,22,300,0.7
5790,3717_1,22,500,0.55
5791,3717_0,22,700,1
5792,3718_0,22,400,1
5793,3718_1,22,900,1
5794,3719_0,22,300,0.85
5795,3719_1,22,300,0.1
5796,3720_0,22,800,0.4
5797,3720_1,22,400,0.55
5798,3721_0,22,300,0.85
5799,3721_1,22,1100,0.4
5800,3722_1,22,1100,0.25
5801,3722_0,22,400,0.55
5802,3723_1,22,500,1
5803,3723_0,22,400,0.25
5804,3724_1,22,400,1
5805,3724_0,22,500,0.55
5806,3725_0,22,500,1
5807,3725_1,22,900,1
5808,3726_0,22,300,1
5809,3726_1,22,1000,1
5810,3727_0,22,300,0.1
5811,3727_1,22,700,0.7
5812,3728_1,22,500,0.55
5813,3728_0,22,1100,0.4
5814,3729_1,22,700,0.7
5815,3729_0,22,500,0.7
5816,3730_1,22,900,0.4
5817,3730_0,22,700,1
5818,3731_1,22,1100,0.4
5819,3731_0,22,600,0.85
5820,3732_0,22,600,1
5821,3732_1,22,800,1
5822,3733_0,22,1100,0.4
5823,3733_1,22,400,0.85
5824,3734_1,22,800,0.55
5825,3734_0,22,800,0.4
5826,3735_1,22,1000,0.25
5827,3735_0,22,1100,0.25
5828,3736_1,22,300,0.85
5829,3736_0,22,300,0.7
5830,3737_1,22,700,1
5831,3737_0,22,800,0.55
5832,3738_1,22,1100,0.55
5833,3738_0,22,1100,0.1
5834,3739_1,22,700,1
5835,3739_0,22,400,1
5836,3740_0,22,900,1
5837,3740_1,22,800,1
5838,3741_0,22,1100,0.55
5839,3741_1,22,1100,0.55
5840,3742_0,22,500,0.7
5841,3742_1,22,1000,0.25
5842,3743_0,22,1100,0.85
5843,3743_1,22,400,0.7
5844,3744_0,22,1000,1
5845,3744_1,22,500,0.4
5846,3745_1,22,1000,0.55
5847,3745_0,22,400,0.85
5848,3746_0,22,500,0.4
5849,3746_1,22,1100,0.1
5850,3747_0,22,600,0.4
5851,3747_1,22,1100,0.85
5852,3748_0,22,500,0.7
5853,3748_1,22,600,0.85
5854,3749_0,22,400,1
5855,3749_1,22,800,0.4
5856,3750_0,22,700,1
5857,3750_1,22,800,0.4
5858,3751_0,22,1000,0.55
5859,3751_1,22,400,0.25
5860,3752_0,22,1100,0.55
5861,3752_1,22,300,0.7
5862,3753_0,22,700,0.7
5863,3753_1,22,500,0.55
5864,3754_0,22,1000,0.25
5865,3754_1,22,300,0.85
5866,3755_1,22,400,1
5867,3755_0,22,800,0.7
5868,3756_1,22,700,1
5869,3756_0,22,900,1
5870,3757_1,22,600,0.4
5871,3757_0,22,500,0.55
5872,3758_1,22,800,0.4
5873,3758_0,22,600,0.85
5874,3759_0,22,500,0.55
5875,3759_1,22,500,0.7
5876,3760_0,22,700,0.7
5877,3760_1,22,1100,0.55
5878,3761_1,22,400,0.7
5879,3761_0,22,800,1
5880,3762_1,22,600,0.85
5881,3762_0,22,800,0.4
5882,3763_1,23,500,1
5883,3763_0,23,600,0.55
5884,3764_1,23,500,0.55
5885,3764_0,23,800,1
5886,3765_0,23,900,0.85
5887,3765_1,23,1100,0.7
5888,3766_0,23,800,0.4
5889,3766_1,23,300,0.55
5890,3767_1,23,800,0.7
5891,3767_0,23,600,0.7
5892,3768_1,23,500,1
5893,3768_0,23,400,0.1
5894,3769_1,23,800,0.4
5895,3769_0,23,1000,0.1
5896,3770_1,23,600,0.55
5897,3770_0,23,1000,1
5898,3771_1,23,800,0.85
5899,3771_0,23,1000,0.85
5900,3772_0,23,800,0.25
5901,3772_1,23,1000,0.85
5902,3773_0,23,1000,0.85
5903,3773_1,23,900,1
5904,3774_1,23,400,0.4
5905,3774_0,23,400,0.55
5906,3775_1,23,700,0.85
5907,3775_0,23,800,0.7
5908,3776_1,23,800,0.85
5909,3776_0,23,600,0.55
5910,3777_1,23,700,0.4
5911,3777_0,23,1100,0.4
5912,3778_1,23,800,0.4
5913,3778_0,23,800,0.1
5914,3779_0,23,300,0.55
5915,3779_1,23,1100,0.25
5916,3780_1,23,1100,0.55
5917,3780_0,23,800,0.85
5918,3781_0,23,1000,1
5919,3781_1,23,1100,0.4
5920,3782_1,23,1000,1
5921,3782_0,23,500,0.55
5922,3783_1,23,1100,1
5923,3783_0,23,700,0.85
5924,3784_0,23,500,0.55
5925,3784_1,23,1000,0.85
5926,3785_0,23,300,0.7
5927,3785_1,23,1100,0.25
5928,3786_1,23,800,0.4
5929,3786_0,23,400,0.4
5930,3787_1,23,600,0.55
5931,3787_0,23,800,0.85
5932,3788_1,23,700,0.85
5933,3788_0,23,500,1
5934,3789_1,23,1000,0.7
5935,3789_0,23,600,0.85
5936,3790_1,23,900,0.4
5937,3790_0,23,400,0.4
5938,3791_0,23,500,0.25
5939,3791_1,23,400,0.4
5940,3792_1,23,1000,1
5941,3792_0,23,600,0.55
5942,3793_0,23,600,0.85
5943,3793_1,23,800,0.25
5944,3794_1,23,300,0.7
5945,3794_0,23,400,1
5946,3795_0,23,1100,0.55
5947,3795_1,23,400,0.1
5948,3796_1,23,800,0.85
5949,3796_0,23,1100,1
5950,3797_1,23,800,0.1
5951,3797_0,23,1100,0.4
5952,3798_0,23,900,0.4
5953,3798_1,23,600,0.55
5954,3799_0,23,400,0.4
5955,3799_1,23,500,0.25
5956,3800_0,23,800,0.4
5957,3800_1,23,500,1
5958,3801_1,23,600,0.85
5959,3801_0,23,1100,0.55
5960,3802_0,23,1100,0.25
5961,3802_1,23,700,0.4
5962,3803_0,23,700,0.85
5963,3803_1,23,1100,0.55
5964,3804_0,23,900,1
5965,3804_1,23,500,0.55
5966,3805_0,23,900,0.85
5967,3805_1,23,1100,0.55
5968,3806_0,23,800,0.85
5969,3806_1,23,1100,0.55
5970,3807_1,23,700,0.85
5971,3807_0,23,800,0.4
5972,3808_1,23,800,1
5973,3808_0,23,500,1
5974,3809_0,23,800,0.1
5975,3809_1,23,1000,0.1
5976,3810_1,23,400,0.4
5977,3810_0,23,1100,0.55
5978,3811_1,23,800,0.1
5979,3811_0,23,1100,0.25
5980,3812_1,23,1000,1
5981,3812_0,23,800,0.85
5982,3813_0,23,700,0.4
5983,3813_1,23,900,0.85
5984,3814_0,23,900,1
5985,3814_1,23,800,0.85
5986,3815_1,23,900,1
5987,3815_0,23,800,0.25
5988,3816_0,23,400,1
5989,3816_1,23,600,0.85
5990,3817_1,23,400,1
5991,3817_0,23,1100,0.55
5992,3818_0,23,700,0.4
5993,3818_1,23,1100,0.4
5994,3819_0,23,1000,1
5995,3819_1,23,800,0.25
5996,3820_1,23,400,1
5997,3820_0,23,500,1
5998,3821_1,23,900,0.85
5999,3821_0,23,1100,0.7
6000,3822_0,23,700,0.85
6001,3822_1,23,400,0.55
6002,3823_0,23,1000,0.7
6003,3823_1,23,600,0.7
6004,3824_0,24,300,0.7
6005,3824_1,24,1100,0.85
6006,3825_1,24,1100,0.25
6007,3825_0,24,900,0.25
6008,3826_0,24,900,0.85
6009,3826_1,24,500,0.25
6010,3827_1,24,1000,0.85
6011,3827_0,24,800,0.25
6012,3828_0,24,1100,0.7
6013,3828_1,24,900,0.55
6014,3829_1,24,300,1
6015,3829_0,24,400,1
6016,3830_1,24,500,0.55
6017,3830_0,24,300,1
6018,3831_1,24,800,0.7
6019,3831_0,24,800,0.55
6020,3832_1,24,300,1
6021,3832_0,24,500,1
6022,3833_1,24,1100,0.1
6023,3833_0,24,1000,0.55
6024,3834_1,24,400,1
6025,3834_0,24,1000,0.25
6026,3835_1,24,1000,0.85
6027,3835_0,24,900,0.7
6028,3836_0,24,1100,0.25
6029,3836_1,24,500,1
6030,3837_1,24,700,0.4
6031,3837_0,24,700,0.7
6032,3838_0,24,300,1
6033,3838_1,24,800,1
6034,3839_1,24,500,0.55
6035,3839_0,24,500,0.55
6036,3840_1,24,900,0.25
6037,3840_0,24,700,0.4
6038,3841_1,24,600,0.7
6039,3841_0,24,500,0.85
6040,3842_0,24,1100,1
6041,3842_1,24,800,0.55
6042,3843_0,24,900,1
6043,3843_1,24,500,0.85
6044,3844_0,24,600,1
6045,3844_1,24,1000,0.55
6046,3845_0,24,400,0.55
6047,3845_1,24,600,1
6048,3846_1,24,1100,1
6049,3846_0,24,500,0.55
6050,3847_1,24,900,0.7
6051,3847_0,24,500,0.7
6052,3848_1,24,1000,0.25
6053,3848_0,24,800,0.7
6054,3849_0,24,700,0.55
6055,3849_1,24,900,0.85
6056,3850_0,24,1100,0.25
6057,3850_1,24,1100,0.7
6058,3851_1,24,900,0.7
6059,3851_0,24,1100,0.1
6060,3852_1,24,500,0.25
6061,3852_0,24,1000,0.55
6062,3853_0,24,1100,0.85
6063,3853_1,24,900,0.85
6064,3854_0,24,300,0.7
6065,3854_1,24,300,0.7
6066,3855_0,24,900,0.7
6067,3855_1,24,600,0.7
6068,3856_1,24,1100,0.25
6069,3856_0,24,1100,0.7
6070,3857_0,24,1000,0.85
6071,3857_1,24,400,0.55
6072,3858_0,24,1100,0.4
6073,3858_1,24,300,0.7
6074,3859_0,24,800,1
6075,3859_1,24,1000,0.25
6076,3860_1,24,800,0.25
6077,3860_0,24,600,0.7
6078,3861_1,24,1000,0.55
6079,3861_0,24,700,0.55
6080,3862_0,24,1000,0.25
6081,3862_1,24,1100,0.7
6082,3863_1,24,900,1
6083,3863_0,24,900,0.55
6084,3864_1,24,700,0.7
6085,3864_0,24,800,0.4
6086,3865_1,24,700,0.55
6087,3865_0,24,1000,0.85
6088,3866_0,24,500,0.25
6089,3866_1,24,500,0.7
6090,3867_0,24,600,0.7
6091,3867_1,24,600,0.7
6092,3868_1,24,800,0.4
6093,3868_0,24,500,0.25
6094,3869_0,24,900,0.85
6095,3869_1,24,700,0.55
6096,3870_0,24,600,0.7
6097,3870_1,24,1100,0.4
6098,3871_0,25,800,0.85
6099,3871_1,25,300,0.1
6100,3872_0,25,500,0.25
6101,3872_1,25,1100,0.1
6102,3873_1,25,300,0.7
6103,3873_0,25,600,1
6104,3874_0,25,1000,0.7
6105,3874_1,25,900,0.7
6106,3875_0,25,900,1
6107,3875_1,25,1000,0.85
6108,3876_1,25,1100,0.4
6109,3876_0,25,1000,0.85
6110,3877_1,25,500,0.7
6111,3877_0,25,600,0.55
6112,3878_0,25,600,1
6113,3878_1,25,1000,0.7
6114,3879_1,25,500,0.25
6115,3879_0,25,900,0.25
6116,3880_0,25,400,0.85
6117,3880_1,25,1000,0.55
6118,3881_1,25,1100,0.1
6119,3881_0,25,1100,0.55
6120,3882_0,25,1100,0.4
6121,3882_1,25,800,0.85
6122,3883_1,25,400,0.85
6123,3883_0,25,1100,0.1
6124,3884_1,25,1100,0.55
6125,3884_0,25,900,0.7
6126,3885_0,25,1000,0.55
6127,3885_1,25,600,0.55
6128,3886_0,25,300,0.1
6129,3886_1,25,800,0.85
6130,3887_1,25,600,1
6131,3887_0,25,600,0.25
6132,3888_0,25,700,0.25
6133,3888_1,25,1000,0.7
6134,3889_1,25,600,0.25
6135,3889_0,25,1100,0.85
6136,3890_0,25,500,0.7
6137,3890_1,25,900,1
6138,3891_0,25,1100,0.4
6139,3891_1,25,1100,0.7
6140,3892_0,25,600,0.55
6141,3892_1,25,900,0.25
6142,3893_1,25,600,1
6143,3893_0,25,1100,0.1
6144,3894_1,25,600,0.55
6145,3894_0,25,600,0.55
6146,3895_1,25,600,0.55
6147,3895_0,25,1000,0.7
6148,3896_1,25,700,0.25
6149,3896_0,25,800,0.85
6150,3897_1,25,1100,0.4
6151,3897_0,25,1100,0.7
6152,3898_0,25,300,0.7
6153,3898_1,25,700,1
6154,3899_1,25,1100,0.85
6155,3899_0,25,700,1
6156,3900_0,26,700,1
6157,3900_1,26,1000,1
6158,3901_0,26,900,0.25
6159,3901_1,26,600,0.25
6160,3902_1,26,800,0.25
6161,3902_0,26,300,0.4
6162,3903_0,26,700,0.25
6163,3903_1,26,400,0.4
6164,3904_0,26,400,0.7
6165,3904_1,26,700,0.85
6166,3905_0,26,600,0.25
6167,3905_1,26,800,0.25
6168,3906_1,26,500,0.85
6169,3906_0,26,600,0.25
6170,3907_0,26,700,1
6171,3907_1,26,700,0.25
6172,3908_0,26,1000,0.55
6173,3908_1,26,700,0.7
6174,3909_0,26,600,0.55
6175,3909_1,26,700,0.7
6176,3910_0,26,1000,0.55
6177,3910_1,26,600,0.25
6178,3911_1,26,300,1
6179,3911_0,26,300,0.85
6180,3912_1,26,700,1
6181,3912_0,26,800,0.55
6182,3913_1,26,1000,0.7
6183,3913_0,26,1000,1
6184,3914_0,26,1100,0.7
6185,3914_1,26,300,0.85
6186,3915_1,26,600,0.1
6187,3915_0,26,700,0.7
6188,3916_1,26,500,0.25
6189,3916_0,26,1000,0.1
6190,3917_1,26,700,0.4
6191,3917_0,26,700,0.7
6192,3918_1,26,600,0.55
6193,3918_0,26,800,0.25
6194,3919_1,26,800,0.55
6195,3919_0,26,700,1
6196,3920_1,26,1000,0.55
6197,3920_0,26,600,0.1
6198,3921_0,26,1100,0.85
6199,3921_1,26,500,0.7
6200,3922_0,26,500,0.1
6201,3922_1,26,1100,0.85
6202,3923_0,26,500,0.7
6203,3923_1,26,1000,0.55
6204,3924_1,26,300,0.4
6205,3924_0,26,1100,0.85
6206,3925_1,26,1100,0.85
6207,3925_0,26,300,1
6208,3926_0,26,600,0.7
6209,3926_1,26,400,0.7
6210,3927_1,26,900,0.25
6211,3927_0,26,500,0.25
6212,3928_0,26,800,0.25
6213,3928_1,26,700,1
6214,3929_0,26,500,0.85
6215,3929_1,26,600,0.7
6216,3930_1,26,1100,0.7
6217,3930_0,26,1000,0.7
6218,3931_1,26,700,1
6219,3931_0,26,700,0.85
6220,3932_0,26,400,0.4
6221,3932_1,26,1000,0.1
6222,3933_0,26,700,0.4
6223,3933_1,26,500,0.1
6224,3934_0,27,500,1
6225,3934_1,27,700,1
6226,3935_1,27,600,0.85
6227,3935_0,27,1000,0.7
6228,3936_0,27,700,0.25
6229,3936_1,27,500,1
6230,3937_1,27,700,0.25
6231,3937_0,27,500,0.85
6232,3938_0,27,300,0.7
6233,3938_1,27,1100,0.85
6234,3939_0,27,400,0.55
6235,3939_1,27,1000,0.4
6236,3940_0,27,600,0.85
6237,3940_1,27,500,0.85
6238,3941_0,27,700,1
6239,3941_1,27,900,0.25
6240,3942_0,27,700,0.7
6241,3942_1,27,900,0.4
6242,3943_0,27,700,0.4
6243,3943_1,27,1000,0.4
6244,3944_1,27,400,0.55
6245,3944_0,27,800,1
6246,3945_0,27,900,0.25
6247,3945_1,27,1000,1
6248,3946_1,27,700,0.7
6249,3946_0,27,1000,0.4
6250,3947_1,27,800,1
6251,3947_0,27,900,0.4
6252,3948_0,27,700,1
6253,3948_1,27,500,0.55
6254,3949_0,27,500,1
6255,3949_1,27,1000,0.7
6256,3950_0,27,500,0.55
6257,3950_1,27,700,1
6258,3951_1,27,500,1
6259,3951_0,27,1100,0.85
6260,3952_0,27,1000,0.4
6261,3952_1,27,700,0.7
6262,3953_0,27,700,0.7
6263,3953_1,27,700,0.4
6264,3954_1,27,300,0.7
6265,3954_0,27,1000,1
6266,3955_1,28,1000,0.25
6267,3955_0,28,700,1
6268,3956_0,28,1100,0.55
6269,3956_1,28,500,0.55
6270,3957_1,28,800,0.7
6271,3957_0,28,1100,0.55
6272,3958_0,28,800,0.4
6273,3958_1,28,800,0.55
6274,3959_1,28,600,0.1
6275,3959_0,28,1000,0.85
6276,3960_0,28,900,0.4
6277,3960_1,28,1100,0.85
6278,3961_1,28,500,0.55
6279,3961_0,28,900,0.7
6280,3962_0,28,1000,0.25
6281,3962_1,28,800,0.55
6282,3963_0,28,600,0.1
6283,3963_1,28,900,0.4
6284,3964_0,28,800,0.7
6285,3964_1,28,700,0.55
6286,3965_0,28,1000,0.55
6287,3965_1,28,1100,0.55
6288,3966_0,28,500,0.55
6289,3966_1,28,500,0.1
6290,3967_1,28,1000,0.55
6291,3967_0,28,1100,0.85
6292,3968_0,28,400,0.7
6293,3968_1,28,700,0.55
6294,3969_0,28,500,0.1
6295,3969_1,28,800,0.4
6296,3970_1,28,500,0.1
6297,3970_0,28,500,0.1
6298,3971_0,28,700,0.55
6299,3971_1,28,900,0.7
6300,3972_1,28,700,1
6301,3972_0,28,800,0.55
6302,3973_1,28,1000,0.85
6303,3973_0,28,500,0.55
6304,3974_0,28,800,0.55
6305,3974_1,28,1100,0.55
6306,3975_1,28,400,0.7
6307,3975_0,28,700,0.55
6308,3976_0,29,500,0.85
6309,3976_1,29,400,1
6310,3977_0,29,1000,0.1
6311,3977_1,29,900,1
6312,3978_1,29,500,0.85
6313,3978_0,29,400,1
6314,3979_0,29,900,1
6315,3979_1,29,1000,0.1
6316,3980_0,4,600,0.25
6317,3980_1,4,800,1
